date;location_key;new_hospitalized_patients;cumulative_hospitalized_patients;current_hospitalized_patients;new_intensive_care_patients;cumulative_intensive_care_patients;current_intensive_care_patients;new_ventilator_patients;cumulative_ventilator_patients;current_ventilator_patients
05/07/2022;BE_WNA;3;4764;53;;;1;;;0
06/07/2022;BE_WNA;4;4768;57;;;1;;;0
07/07/2022;BE_WNA;1;4769;56;;;1;;;0
08/07/2022;BE_WNA;9;4778;58;;;1;;;0
09/07/2022;BE_WNA;2;4780;52;;;1;;;0
10/07/2022;BE_WNA;5;4785;61;;;0;;;0
11/07/2022;BE_WNA;12;4797;69;;;1;;;0
12/07/2022;BE_WNA;8;4805;71;;;0;;;0
13/07/2022;BE_WNA;7;4812;66;;;0;;;0
14/07/2022;BE_WNA;9;4821;73;;;2;;;0
15/07/2022;BE_WNA;6;4827;70;;;3;;;0
16/07/2022;BE_WNA;6;4833;71;;;3;;;0
17/07/2022;BE_WNA;7;4840;77;;;3;;;0
18/07/2022;BE_WNA;8;4848;95;;;4;;;0
19/07/2022;BE_WNA;6;4854;82;;;4;;;1
20/07/2022;BE_WNA;4;4858;74;;;4;;;0
21/07/2022;BE_WNA;7;4865;73;;;3;;;0
22/07/2022;BE_WNA;12;4877;82;;;5;;;0
23/07/2022;BE_WNA;16;4893;88;;;4;;;0
24/07/2022;BE_WNA;7;4900;94;;;4;;;0
25/07/2022;BE_WNA;20;4920;104;;;3;;;0
26/07/2022;BE_WNA;6;4926;104;;;4;;;0
27/07/2022;BE_WNA;6;4932;96;;;3;;;0
28/07/2022;BE_WNA;4;4936;97;;;3;;;1
29/07/2022;BE_WNA;6;4942;95;;;3;;;2
30/07/2022;BE_WNA;6;4948;98;;;4;;;2
31/07/2022;BE_WNA;3;4951;99;;;4;;;2
01/08/2022;BE_WNA;7;4958;85;;;3;;;1
02/08/2022;BE_WNA;9;4967;80;;;5;;;1
03/08/2022;BE_WNA;4;4971;79;;;4;;;1
04/08/2022;BE_WNA;5;4976;84;;;4;;;2
05/08/2022;BE_WNA;0;4976;72;;;3;;;1
06/08/2022;BE_WNA;1;4977;64;;;2;;;1
07/08/2022;BE_WNA;5;4982;68;;;2;;;1
08/08/2022;BE_WNA;5;4987;66;;;4;;;3
09/08/2022;BE_WNA;4;4991;64;;;4;;;3
10/08/2022;BE_WNA;2;4993;58;;;5;;;3
11/08/2022;BE_WNA;5;4998;56;;;4;;;4
12/08/2022;BE_WNA;4;5002;59;;;5;;;5
13/08/2022;BE_WNA;1;5003;53;;;4;;;4
14/08/2022;BE_WNA;1;5004;53;;;4;;;3
15/08/2022;BE_WNA;0;5004;50;;;4;;;3
16/08/2022;BE_WNA;2;5006;50;;;5;;;4
17/08/2022;BE_WNA;4;5010;59;;;4;;;3
18/08/2022;BE_WNA;2;5012;55;;;6;;;4
19/08/2022;BE_WNA;2;5014;46;;;6;;;4
20/08/2022;BE_WNA;3;5017;45;;;6;;;4
21/08/2022;BE_WNA;3;5020;44;;;6;;;4
22/08/2022;BE_WNA;10;5030;49;;;6;;;2
23/08/2022;BE_WNA;3;5033;43;;;3;;;0
24/08/2022;BE_WNA;2;5035;39;;;3;;;1
25/08/2022;BE_WNA;3;5038;38;;;2;;;0
26/08/2022;BE_WNA;1;5039;35;;;2;;;0
27/08/2022;BE_WNA;1;5040;34;;;2;;;0
28/08/2022;BE_WNA;0;5040;33;;;2;;;0
29/08/2022;BE_WNA;6;5046;37;;;2;;;1
30/08/2022;BE_WNA;2;5048;32;;;2;;;0
31/08/2022;BE_WNA;2;5050;30;;;3;;;0
01/09/2022;BE_WNA;1;5051;23;;;2;;;0
02/09/2022;BE_WNA;1;5052;19;;;3;;;1
03/09/2022;BE_WNA;2;5054;17;;;3;;;1
04/09/2022;BE_WNA;1;5055;16;;;3;;;1
05/09/2022;BE_WNA;5;5060;20;;;4;;;1
06/09/2022;BE_WNA;6;5066;24;;;5;;;1
07/09/2022;BE_WNA;3;5069;21;;;3;;;1
08/09/2022;BE_WNA;2;5071;21;;;3;;;0
09/09/2022;BE_WNA;3;5074;19;;;2;;;0
10/09/2022;BE_WNA;1;5075;19;;;2;;;0
11/09/2022;BE_WNA;1;5076;21;;;1;;;0
12/09/2022;BE_WNA;1;5077;21;;;2;;;0
13/09/2022;BE_WNA;1;5078;18;;;2;;;0
14/09/2022;BE_WNA;1;5079;17;;;2;;;1
15/09/2022;BE_WNA;3;5082;17;;;3;;;0
24/02/2020;BR_PA_BEL;1;1;;0;0;;;;
13/03/2020;BR_PA_BEL;1;2;;0;0;;;;
24/03/2020;BR_PA_BEL;1;3;;0;0;;;;
25/03/2020;BR_PA_BEL;1;4;;0;0;;;;
26/03/2020;BR_PA_BEL;1;5;;1;1;;;;
27/03/2020;BR_PA_BEL;3;8;;0;1;;;;
28/03/2020;BR_PA_BEL;1;9;;0;1;;;;
29/03/2020;BR_PA_BEL;1;10;;1;2;;;;
30/03/2020;BR_PA_BEL;4;14;;1;3;;;;
31/03/2020;BR_PA_BEL;1;15;;1;4;;;;
01/04/2020;BR_PA_BEL;8;23;;2;6;;;;
02/04/2020;BR_PA_BEL;6;29;;2;8;;;;
03/04/2020;BR_PA_BEL;2;31;;3;11;;;;
04/04/2020;BR_PA_BEL;8;39;;1;12;;;;
05/04/2020;BR_PA_BEL;2;41;;0;12;;;;
06/04/2020;BR_PA_BEL;12;53;;5;17;;;;
07/04/2020;BR_PA_BEL;12;65;;6;23;;;;
08/04/2020;BR_PA_BEL;23;88;;3;26;;;;
09/04/2020;BR_PA_BEL;11;99;;6;32;;;;
10/04/2020;BR_PA_BEL;35;134;;5;37;;;;
11/04/2020;BR_PA_BEL;36;170;;13;50;;;;
12/04/2020;BR_PA_BEL;18;188;;3;53;;;;
13/04/2020;BR_PA_BEL;41;229;;11;64;;;;
14/04/2020;BR_PA_BEL;40;269;;16;80;;;;
15/04/2020;BR_PA_BEL;40;309;;13;93;;;;
16/04/2020;BR_PA_BEL;56;365;;26;119;;;;
17/04/2020;BR_PA_BEL;43;408;;15;134;;;;
18/04/2020;BR_PA_BEL;61;469;;19;153;;;;
19/04/2020;BR_PA_BEL;48;517;;21;174;;;;
20/04/2020;BR_PA_BEL;61;578;;26;200;;;;
21/04/2020;BR_PA_BEL;56;634;;19;219;;;;
22/04/2020;BR_PA_BEL;67;701;;24;243;;;;
23/04/2020;BR_PA_BEL;82;783;;19;262;;;;
24/04/2020;BR_PA_BEL;77;860;;27;289;;;;
25/04/2020;BR_PA_BEL;70;930;;18;307;;;;
26/04/2020;BR_PA_BEL;62;992;;24;331;;;;
27/04/2020;BR_PA_BEL;71;1063;;27;358;;;;
28/04/2020;BR_PA_BEL;79;1142;;32;390;;;;
29/04/2020;BR_PA_BEL;70;1212;;34;424;;;;
30/04/2020;BR_PA_BEL;66;1278;;30;454;;;;
01/05/2020;BR_PA_BEL;72;1350;;29;483;;;;
02/05/2020;BR_PA_BEL;59;1409;;31;514;;;;
03/05/2020;BR_PA_BEL;40;1449;;25;539;;;;
04/05/2020;BR_PA_BEL;72;1521;;29;568;;;;
05/05/2020;BR_PA_BEL;54;1575;;23;591;;;;
