date;location_key;new_confirmed;new_deceased;new_recovered;new_tested
27/10/2020;BE_VWV;1506;;;
28/10/2020;BE_VWV;1311;;;
29/10/2020;BE_VWV;1214;;;
30/10/2020;BE_VWV;1128;;;
31/10/2020;BE_VWV;617;;;
01/11/2020;BE_VWV;273;;;
02/11/2020;BE_VWV;1417;;;
03/11/2020;BE_VWV;966;;;
04/11/2020;BE_VWV;745;;;
05/11/2020;BE_VWV;722;;;
06/11/2020;BE_VWV;546;;;
07/11/2020;BE_VWV;260;;;
08/11/2020;BE_VWV;188;;;
09/11/2020;BE_VWV;882;;;
10/11/2020;BE_VWV;661;;;
11/11/2020;BE_VWV;183;;;
12/11/2020;BE_VWV;636;;;
13/11/2020;BE_VWV;496;;;
14/11/2020;BE_VWV;242;;;
15/11/2020;BE_VWV;132;;;
16/11/2020;BE_VWV;603;;;
17/11/2020;BE_VWV;412;;;
18/11/2020;BE_VWV;350;;;
19/11/2020;BE_VWV;321;;;
20/11/2020;BE_VWV;315;;;
21/11/2020;BE_VWV;149;;;
22/11/2020;BE_VWV;59;;;
23/11/2020;BE_VWV;444;;;
24/11/2020;BE_VWV;291;;;
25/11/2020;BE_VWV;318;;;
26/11/2020;BE_VWV;249;;;
27/11/2020;BE_VWV;313;;;
28/11/2020;BE_VWV;151;;;
29/11/2020;BE_VWV;104;;;
30/11/2020;BE_VWV;391;;;
01/12/2020;BE_VWV;366;;;
02/12/2020;BE_VWV;314;;;
03/12/2020;BE_VWV;316;;;
04/12/2020;BE_VWV;363;;;
05/12/2020;BE_VWV;157;;;
06/12/2020;BE_VWV;97;;;
07/12/2020;BE_VWV;525;;;
08/12/2020;BE_VWV;307;;;
09/12/2020;BE_VWV;352;;;
10/12/2020;BE_VWV;387;;;
11/12/2020;BE_VWV;403;;;
12/12/2020;BE_VWV;279;;;
13/12/2020;BE_VWV;111;;;
14/12/2020;BE_VWV;585;;;
15/12/2020;BE_VWV;474;;;
16/12/2020;BE_VWV;390;;;
17/12/2020;BE_VWV;382;;;
18/12/2020;BE_VWV;364;;;
19/12/2020;BE_VWV;212;;;
20/12/2020;BE_VWV;120;;;
21/12/2020;BE_VWV;465;;;
22/12/2020;BE_VWV;341;;;
23/12/2020;BE_VWV;304;;;
24/12/2020;BE_VWV;203;;;
25/12/2020;BE_VWV;71;;;
26/12/2020;BE_VWV;210;;;
27/12/2020;BE_VWV;75;;;
28/12/2020;BE_VWV;360;;;
29/12/2020;BE_VWV;289;;;
30/12/2020;BE_VWV;258;;;
31/12/2020;BE_VWV;215;;;
01/01/2021;BE_VWV;65;;;
02/01/2021;BE_VWV;135;;;
03/01/2021;BE_VWV;101;;;
04/01/2021;BE_VWV;412;;;
05/01/2021;BE_VWV;287;;;
06/01/2021;BE_VWV;285;;;
07/01/2021;BE_VWV;222;;;
08/01/2021;BE_VWV;218;;;
09/01/2021;BE_VWV;168;;;
10/01/2021;BE_VWV;108;;;
11/01/2021;BE_VWV;342;;;
12/01/2021;BE_VWV;330;;;
13/01/2021;BE_VWV;261;;;
14/01/2021;BE_VWV;244;;;
15/01/2021;BE_VWV;254;;;
16/01/2021;BE_VWV;160;;;
17/01/2021;BE_VWV;68;;;
18/01/2021;BE_VWV;451;;;
19/01/2021;BE_VWV;298;;;
20/01/2021;BE_VWV;336;;;
21/01/2021;BE_VWV;308;;;
22/01/2021;BE_VWV;303;;;
23/01/2021;BE_VWV;171;;;
24/01/2021;BE_VWV;110;;;
25/01/2021;BE_VWV;455;;;
26/01/2021;BE_VWV;321;;;
27/01/2021;BE_VWV;347;;;
28/01/2021;BE_VWV;310;;;
29/01/2021;BE_VWV;315;;;
30/01/2021;BE_VWV;182;;;
31/01/2021;BE_VWV;114;;;
01/02/2021;BE_VWV;400;;;
02/02/2021;BE_VWV;296;;;
03/02/2021;BE_VWV;296;;;
04/02/2021;BE_VWV;282;;;
05/02/2021;BE_VWV;265;;;
06/02/2021;BE_VWV;163;;;
07/02/2021;BE_VWV;70;;;
08/02/2021;BE_VWV;322;;;
09/02/2021;BE_VWV;228;;;
10/02/2021;BE_VWV;223;;;
11/02/2021;BE_VWV;261;;;
12/02/2021;BE_VWV;247;;;
13/02/2021;BE_VWV;120;;;
14/02/2021;BE_VWV;71;;;
15/02/2021;BE_VWV;288;;;
16/02/2021;BE_VWV;289;;;
17/02/2021;BE_VWV;303;;;
18/02/2021;BE_VWV;287;;;
19/02/2021;BE_VWV;251;;;
20/02/2021;BE_VWV;161;;;
21/02/2021;BE_VWV;88;;;
22/02/2021;BE_VWV;348;;;
23/02/2021;BE_VWV;308;;;
24/02/2021;BE_VWV;263;;;
25/02/2021;BE_VWV;264;;;
26/02/2021;BE_VWV;229;;;
27/02/2021;BE_VWV;133;;;
28/02/2021;BE_VWV;82;;;
01/03/2021;BE_VWV;310;;;
02/03/2021;BE_VWV;302;;;
03/03/2021;BE_VWV;284;;;
04/03/2021;BE_VWV;285;;;
05/03/2021;BE_VWV;265;;;
06/03/2021;BE_VWV;166;;;
07/03/2021;BE_VWV;73;;;
08/03/2021;BE_VWV;386;;;
09/03/2021;BE_VWV;327;;;
10/03/2021;BE_VWV;313;;;
11/03/2021;BE_VWV;314;;;
12/03/2021;BE_VWV;359;;;
13/03/2021;BE_VWV;209;;;
14/03/2021;BE_VWV;120;;;
15/03/2021;BE_VWV;482;;;
16/03/2021;BE_VWV;438;;;
17/03/2021;BE_VWV;507;;;
18/03/2021;BE_VWV;510;;;
19/03/2021;BE_VWV;490;;;
20/03/2021;BE_VWV;282;;;
21/03/2021;BE_VWV;133;;;
22/03/2021;BE_VWV;662;;;
23/03/2021;BE_VWV;607;;;
24/03/2021;BE_VWV;586;;;
25/03/2021;BE_VWV;471;;;
26/03/2021;BE_VWV;487;;;
27/03/2021;BE_VWV;288;;;
28/03/2021;BE_VWV;116;;;
29/03/2021;BE_VWV;569;;;
30/03/2021;BE_VWV;429;;;
31/03/2021;BE_VWV;430;;;
01/04/2021;BE_VWV;343;;;
02/04/2021;BE_VWV;352;;;
03/04/2021;BE_VWV;199;;;
04/04/2021;BE_VWV;134;;;
05/04/2021;BE_VWV;154;;;
06/04/2021;BE_VWV;493;;;
07/04/2021;BE_VWV;513;;;
08/04/2021;BE_VWV;375;;;
09/04/2021;BE_VWV;324;;;
10/04/2021;BE_VWV;193;;;
11/04/2021;BE_VWV;107;;;
12/04/2021;BE_VWV;419;;;
13/04/2021;BE_VWV;406;;;
14/04/2021;BE_VWV;377;;;
15/04/2021;BE_VWV;327;;;
16/04/2021;BE_VWV;304;;;
17/04/2021;BE_VWV;137;;;
18/04/2021;BE_VWV;70;;;
19/04/2021;BE_VWV;438;;;
20/04/2021;BE_VWV;422;;;
21/04/2021;BE_VWV;350;;;
22/04/2021;BE_VWV;296;;;
23/04/2021;BE_VWV;325;;;
24/04/2021;BE_VWV;214;;;
25/04/2021;BE_VWV;89;;;
26/04/2021;BE_VWV;423;;;
27/04/2021;BE_VWV;360;;;
28/04/2021;BE_VWV;282;;;
29/04/2021;BE_VWV;287;;;
30/04/2021;BE_VWV;329;;;
01/05/2021;BE_VWV;119;;;
02/05/2021;BE_VWV;126;;;
03/05/2021;BE_VWV;422;;;
04/05/2021;BE_VWV;320;;;
05/05/2021;BE_VWV;351;;;
06/05/2021;BE_VWV;322;;;
07/05/2021;BE_VWV;296;;;
08/05/2021;BE_VWV;176;;;
09/05/2021;BE_VWV;75;;;
10/05/2021;BE_VWV;392;;;
11/05/2021;BE_VWV;251;;;
12/05/2021;BE_VWV;221;;;
13/05/2021;BE_VWV;87;;;
14/05/2021;BE_VWV;215;;;
15/05/2021;BE_VWV;126;;;
16/05/2021;BE_VWV;59;;;
17/05/2021;BE_VWV;368;;;
18/05/2021;BE_VWV;295;;;
19/05/2021;BE_VWV;287;;;
20/05/2021;BE_VWV;258;;;
21/05/2021;BE_VWV;212;;;
22/05/2021;BE_VWV;122;;;
23/05/2021;BE_VWV;70;;;
24/05/2021;BE_VWV;99;;;
25/05/2021;BE_VWV;270;;;
26/05/2021;BE_VWV;192;;;
27/05/2021;BE_VWV;175;;;
28/05/2021;BE_VWV;178;;;
29/05/2021;BE_VWV;108;;;
30/05/2021;BE_VWV;55;;;
31/05/2021;BE_VWV;181;;;
01/06/2021;BE_VWV;174;;;
02/06/2021;BE_VWV;123;;;
03/06/2021;BE_VWV;126;;;
04/06/2021;BE_VWV;110;;;
05/06/2021;BE_VWV;58;;;
06/06/2021;BE_VWV;39;;;
07/06/2021;BE_VWV;99;;;
08/06/2021;BE_VWV;62;;;
09/06/2021;BE_VWV;56;;;
10/06/2021;BE_VWV;51;;;
11/06/2021;BE_VWV;52;;;
12/06/2021;BE_VWV;34;;;
13/06/2021;BE_VWV;12;;;
14/06/2021;BE_VWV;56;;;
15/06/2021;BE_VWV;36;;;
16/06/2021;BE_VWV;32;;;
17/06/2021;BE_VWV;21;;;
18/06/2021;BE_VWV;25;;;
19/06/2021;BE_VWV;18;;;
20/06/2021;BE_VWV;3;;;
21/06/2021;BE_VWV;47;;;
22/06/2021;BE_VWV;33;;;
23/06/2021;BE_VWV;26;;;
24/06/2021;BE_VWV;15;;;
25/06/2021;BE_VWV;34;;;
26/06/2021;BE_VWV;16;;;
27/06/2021;BE_VWV;14;;;
28/06/2021;BE_VWV;41;;;
29/06/2021;BE_VWV;33;;;
30/06/2021;BE_VWV;45;;;
01/07/2021;BE_VWV;59;;;
02/07/2021;BE_VWV;62;;;
03/07/2021;BE_VWV;41;;;
04/07/2021;BE_VWV;23;;;
05/07/2021;BE_VWV;107;;;
06/07/2021;BE_VWV;108;;;
07/07/2021;BE_VWV;107;;;
08/07/2021;BE_VWV;145;;;
09/07/2021;BE_VWV;153;;;
10/07/2021;BE_VWV;118;;;
11/07/2021;BE_VWV;66;;;
12/07/2021;BE_VWV;180;;;
13/07/2021;BE_VWV;162;;;
14/07/2021;BE_VWV;183;;;
15/07/2021;BE_VWV;144;;;
16/07/2021;BE_VWV;144;;;
17/07/2021;BE_VWV;118;;;
18/07/2021;BE_VWV;62;;;
19/07/2021;BE_VWV;224;;;
20/07/2021;BE_VWV;188;;;
21/07/2021;BE_VWV;75;;;
22/07/2021;BE_VWV;162;;;
23/07/2021;BE_VWV;169;;;
24/07/2021;BE_VWV;112;;;
25/07/2021;BE_VWV;80;;;
26/07/2021;BE_VWV;235;;;
27/07/2021;BE_VWV;190;;;
28/07/2021;BE_VWV;238;;;
29/07/2021;BE_VWV;194;;;
30/07/2021;BE_VWV;161;;;
31/07/2021;BE_VWV;138;;;
01/08/2021;BE_VWV;87;;;
02/08/2021;BE_VWV;251;;;
03/08/2021;BE_VWV;177;;;
04/08/2021;BE_VWV;180;;;
05/08/2021;BE_VWV;173;;;
06/08/2021;BE_VWV;231;;;
07/08/2021;BE_VWV;126;;;
08/08/2021;BE_VWV;86;;;
09/08/2021;BE_VWV;234;;;
10/08/2021;BE_VWV;172;;;
11/08/2021;BE_VWV;128;;;
12/08/2021;BE_VWV;174;;;
13/08/2021;BE_VWV;195;;;
14/08/2021;BE_VWV;113;;;
15/08/2021;BE_VWV;54;;;
16/08/2021;BE_VWV;238;;;
17/08/2021;BE_VWV;179;;;
18/08/2021;BE_VWV;222;;;
19/08/2021;BE_VWV;128;;;
20/08/2021;BE_VWV;134;;;
21/08/2021;BE_VWV;88;;;
22/08/2021;BE_VWV;60;;;
23/08/2021;BE_VWV;202;;;
24/08/2021;BE_VWV;156;;;
25/08/2021;BE_VWV;151;;;
26/08/2021;BE_VWV;115;;;
27/08/2021;BE_VWV;134;;;
28/08/2021;BE_VWV;70;;;
29/08/2021;BE_VWV;49;;;
30/08/2021;BE_VWV;194;;;
31/08/2021;BE_VWV;144;;;
01/09/2021;BE_VWV;132;;;
02/09/2021;BE_VWV;113;;;
03/09/2021;BE_VWV;102;;;
04/09/2021;BE_VWV;64;;;
05/09/2021;BE_VWV;31;;;
06/09/2021;BE_VWV;151;;;
07/09/2021;BE_VWV;110;;;
08/09/2021;BE_VWV;119;;;
09/09/2021;BE_VWV;119;;;
10/09/2021;BE_VWV;109;;;
11/09/2021;BE_VWV;61;;;
12/09/2021;BE_VWV;32;;;
13/09/2021;BE_VWV;158;;;
14/09/2021;BE_VWV;117;;;
15/09/2021;BE_VWV;99;;;
16/09/2021;BE_VWV;101;;;
17/09/2021;BE_VWV;120;;;
18/09/2021;BE_VWV;42;;;
19/09/2021;BE_VWV;26;;;
20/09/2021;BE_VWV;151;;;
21/09/2021;BE_VWV;111;;;
22/09/2021;BE_VWV;90;;;
23/09/2021;BE_VWV;95;;;
24/09/2021;BE_VWV;85;;;
25/09/2021;BE_VWV;58;;;
26/09/2021;BE_VWV;32;;;
27/09/2021;BE_VWV;122;;;
28/09/2021;BE_VWV;131;;;
29/09/2021;BE_VWV;103;;;
30/09/2021;BE_VWV;87;;;
01/10/2021;BE_VWV;83;;;
02/10/2021;BE_VWV;57;;;
03/10/2021;BE_VWV;33;;;
04/10/2021;BE_VWV;160;;;
05/10/2021;BE_VWV;133;;;
06/10/2021;BE_VWV;156;;;
07/10/2021;BE_VWV;159;;;
08/10/2021;BE_VWV;143;;;
09/10/2021;BE_VWV;98;;;
10/10/2021;BE_VWV;65;;;
11/10/2021;BE_VWV;308;;;
12/10/2021;BE_VWV;275;;;
13/10/2021;BE_VWV;318;;;
14/10/2021;BE_VWV;351;;;
15/10/2021;BE_VWV;368;;;
16/10/2021;BE_VWV;217;;;
17/10/2021;BE_VWV;127;;;
18/10/2021;BE_VWV;722;;;
19/10/2021;BE_VWV;696;;;
20/10/2021;BE_VWV;660;;;
21/10/2021;BE_VWV;666;;;
22/10/2021;BE_VWV;697;;;
23/10/2021;BE_VWV;444;;;
24/10/2021;BE_VWV;278;;;
25/10/2021;BE_VWV;1092;;;
26/10/2021;BE_VWV;1026;;;
27/10/2021;BE_VWV;986;;;
28/10/2021;BE_VWV;1078;;;
29/10/2021;BE_VWV;1010;;;
30/10/2021;BE_VWV;603;;;
31/10/2021;BE_VWV;454;;;
01/11/2021;BE_VWV;489;;;
02/11/2021;BE_VWV;1538;;;
03/11/2021;BE_VWV;1491;;;
04/11/2021;BE_VWV;1426;;;
05/11/2021;BE_VWV;1620;;;
06/11/2021;BE_VWV;950;;;
07/11/2021;BE_VWV;655;;;
08/11/2021;BE_VWV;2255;;;
09/11/2021;BE_VWV;1872;;;
10/11/2021;BE_VWV;1840;;;
11/11/2021;BE_VWV;799;;;
12/11/2021;BE_VWV;2103;;;
13/11/2021;BE_VWV;1458;;;
14/11/2021;BE_VWV;865;;;
15/11/2021;BE_VWV;2983;;;
16/11/2021;BE_VWV;2832;;;
17/11/2021;BE_VWV;2730;;;
18/11/2021;BE_VWV;2911;;;
19/11/2021;BE_VWV;2804;;;
20/11/2021;BE_VWV;1713;;;
21/11/2021;BE_VWV;1141;;;
22/11/2021;BE_VWV;3783;;;
23/11/2021;BE_VWV;2808;;;
24/11/2021;BE_VWV;2986;;;
25/11/2021;BE_VWV;3022;;;
26/11/2021;BE_VWV;2640;;;
27/11/2021;BE_VWV;1730;;;
28/11/2021;BE_VWV;1201;;;
29/11/2021;BE_VWV;3409;;;
30/11/2021;BE_VWV;2542;;;
01/12/2021;BE_VWV;2389;;;
02/12/2021;BE_VWV;2315;;;
03/12/2021;BE_VWV;2142;;;
04/12/2021;BE_VWV;1190;;;
05/12/2021;BE_VWV;937;;;
06/12/2021;BE_VWV;2660;;;
07/12/2021;BE_VWV;1732;;;
08/12/2021;BE_VWV;1811;;;
09/12/2021;BE_VWV;1519;;;
10/12/2021;BE_VWV;1338;;;
11/12/2021;BE_VWV;870;;;
12/12/2021;BE_VWV;590;;;
13/12/2021;BE_VWV;1571;;;
14/12/2021;BE_VWV;1106;;;
15/12/2021;BE_VWV;1080;;;
16/12/2021;BE_VWV;772;;;
17/12/2021;BE_VWV;804;;;
18/12/2021;BE_VWV;472;;;
19/12/2021;BE_VWV;314;;;
20/12/2021;BE_VWV;926;;;
21/12/2021;BE_VWV;664;;;
22/12/2021;BE_VWV;615;;;
23/12/2021;BE_VWV;561;;;
24/12/2021;BE_VWV;553;;;
25/12/2021;BE_VWV;296;;;
26/12/2021;BE_VWV;389;;;
27/12/2021;BE_VWV;1037;;;
28/12/2021;BE_VWV;979;;;
29/12/2021;BE_VWV;1122;;;
30/12/2021;BE_VWV;1238;;;
31/12/2021;BE_VWV;965;;;
01/01/2022;BE_VWV;438;;;
02/01/2022;BE_VWV;781;;;
03/01/2022;BE_VWV;2516;;;
04/01/2022;BE_VWV;2454;;;
05/01/2022;BE_VWV;2129;;;
06/01/2022;BE_VWV;1978;;;
07/01/2022;BE_VWV;2064;;;
08/01/2022;BE_VWV;1361;;;
09/01/2022;BE_VWV;1057;;;
10/01/2022;BE_VWV;3759;;;
11/01/2022;BE_VWV;3049;;;
12/01/2022;BE_VWV;3168;;;
13/01/2022;BE_VWV;3258;;;
14/01/2022;BE_VWV;3543;;;
15/01/2022;BE_VWV;2658;;;
16/01/2022;BE_VWV;1983;;;
17/01/2022;BE_VWV;8588;;;
18/01/2022;BE_VWV;7403;;;
19/01/2022;BE_VWV;7580;;;
20/01/2022;BE_VWV;6820;;;
21/01/2022;BE_VWV;6477;;;
22/01/2022;BE_VWV;4130;;;
23/01/2022;BE_VWV;2854;;;
24/01/2022;BE_VWV;8858;;;
25/01/2022;BE_VWV;6265;;;
26/01/2022;BE_VWV;5810;;;
27/01/2022;BE_VWV;4668;;;
28/01/2022;BE_VWV;3793;;;
29/01/2022;BE_VWV;2204;;;
30/01/2022;BE_VWV;1363;;;
31/01/2022;BE_VWV;5086;;;
01/02/2022;BE_VWV;3270;;;
02/02/2022;BE_VWV;2761;;;
03/02/2022;BE_VWV;2466;;;
04/02/2022;BE_VWV;2134;;;
05/02/2022;BE_VWV;1220;;;
06/02/2022;BE_VWV;757;;;
07/02/2022;BE_VWV;2795;;;
08/02/2022;BE_VWV;1729;;;
09/02/2022;BE_VWV;1649;;;
10/02/2022;BE_VWV;1400;;;
11/02/2022;BE_VWV;1061;;;
12/02/2022;BE_VWV;683;;;
13/02/2022;BE_VWV;533;;;
14/02/2022;BE_VWV;1611;;;
15/02/2022;BE_VWV;1155;;;
16/02/2022;BE_VWV;996;;;
17/02/2022;BE_VWV;943;;;
18/02/2022;BE_VWV;734;;;
19/02/2022;BE_VWV;475;;;
20/02/2022;BE_VWV;371;;;
21/02/2022;BE_VWV;1331;;;
22/02/2022;BE_VWV;937;;;
23/02/2022;BE_VWV;966;;;
24/02/2022;BE_VWV;789;;;
25/02/2022;BE_VWV;678;;;
26/02/2022;BE_VWV;394;;;
27/02/2022;BE_VWV;280;;;
28/02/2022;BE_VWV;1026;;;
01/03/2022;BE_VWV;828;;;
02/03/2022;BE_VWV;843;;;
03/03/2022;BE_VWV;843;;;
04/03/2022;BE_VWV;854;;;
05/03/2022;BE_VWV;492;;;
06/03/2022;BE_VWV;396;;;
07/03/2022;BE_VWV;1398;;;
08/03/2022;BE_VWV;932;;;
09/03/2022;BE_VWV;1081;;;
10/03/2022;BE_VWV;1001;;;
11/03/2022;BE_VWV;1028;;;
12/03/2022;BE_VWV;616;;;
13/03/2022;BE_VWV;475;;;
14/03/2022;BE_VWV;1938;;;
15/03/2022;BE_VWV;1420;;;
16/03/2022;BE_VWV;1382;;;
17/03/2022;BE_VWV;1398;;;
18/03/2022;BE_VWV;1138;;;
19/03/2022;BE_VWV;629;;;
20/03/2022;BE_VWV;502;;;
21/03/2022;BE_VWV;2182;;;
22/03/2022;BE_VWV;1633;;;
23/03/2022;BE_VWV;1701;;;
24/03/2022;BE_VWV;1489;;;
25/03/2022;BE_VWV;1399;;;
26/03/2022;BE_VWV;732;;;
27/03/2022;BE_VWV;449;;;
28/03/2022;BE_VWV;2338;;;
29/03/2022;BE_VWV;1545;;;
30/03/2022;BE_VWV;1582;;;
31/03/2022;BE_VWV;1402;;;
01/04/2022;BE_VWV;1068;;;
02/04/2022;BE_VWV;720;;;
03/04/2022;BE_VWV;442;;;
04/04/2022;BE_VWV;1952;;;
05/04/2022;BE_VWV;1432;;;
06/04/2022;BE_VWV;1429;;;
07/04/2022;BE_VWV;1195;;;
08/04/2022;BE_VWV;1112;;;
09/04/2022;BE_VWV;565;;;
10/04/2022;BE_VWV;304;;;
11/04/2022;BE_VWV;1637;;;
12/04/2022;BE_VWV;1065;;;
13/04/2022;BE_VWV;1071;;;
14/04/2022;BE_VWV;992;;;
15/04/2022;BE_VWV;842;;;
16/04/2022;BE_VWV;469;;;
17/04/2022;BE_VWV;333;;;
18/04/2022;BE_VWV;374;;;
19/04/2022;BE_VWV;1395;;;
20/04/2022;BE_VWV;865;;;
21/04/2022;BE_VWV;735;;;
22/04/2022;BE_VWV;676;;;
23/04/2022;BE_VWV;341;;;
24/04/2022;BE_VWV;169;;;
25/04/2022;BE_VWV;920;;;
26/04/2022;BE_VWV;613;;;
27/04/2022;BE_VWV;568;;;
28/04/2022;BE_VWV;477;;;
29/04/2022;BE_VWV;441;;;
30/04/2022;BE_VWV;272;;;
01/05/2022;BE_VWV;158;;;
02/05/2022;BE_VWV;731;;;
03/05/2022;BE_VWV;539;;;
04/05/2022;BE_VWV;519;;;
05/05/2022;BE_VWV;496;;;
06/05/2022;BE_VWV;433;;;
07/05/2022;BE_VWV;203;;;
08/05/2022;BE_VWV;137;;;
09/05/2022;BE_VWV;719;;;
10/05/2022;BE_VWV;431;;;
11/05/2022;BE_VWV;424;;;
12/05/2022;BE_VWV;341;;;
13/05/2022;BE_VWV;325;;;
14/05/2022;BE_VWV;118;;;
15/05/2022;BE_VWV;102;;;
16/05/2022;BE_VWV;448;;;
17/05/2022;BE_VWV;299;;;
18/05/2022;BE_VWV;276;;;
19/05/2022;BE_VWV;242;;;
20/05/2022;BE_VWV;209;;;
21/05/2022;BE_VWV;118;;;
22/05/2022;BE_VWV;50;;;
23/05/2022;BE_VWV;315;;;
24/05/2022;BE_VWV;198;;;
25/05/2022;BE_VWV;169;;;
26/05/2022;BE_VWV;47;;;
27/05/2022;BE_VWV;179;;;
28/05/2022;BE_VWV;96;;;
29/05/2022;BE_VWV;35;;;
30/05/2022;BE_VWV;313;;;
31/05/2022;BE_VWV;220;;;
01/06/2022;BE_VWV;235;;;
02/06/2022;BE_VWV;200;;;
03/06/2022;BE_VWV;182;;;
04/06/2022;BE_VWV;107;;;
05/06/2022;BE_VWV;84;;;
06/06/2022;BE_VWV;92;;;
07/06/2022;BE_VWV;413;;;
08/06/2022;BE_VWV;281;;;
09/06/2022;BE_VWV;300;;;
10/06/2022;BE_VWV;288;;;
11/06/2022;BE_VWV;158;;;
12/06/2022;BE_VWV;93;;;
13/06/2022;BE_VWV;552;;;
14/06/2022;BE_VWV;413;;;
15/06/2022;BE_VWV;408;;;
16/06/2022;BE_VWV;368;;;
17/06/2022;BE_VWV;423;;;
18/06/2022;BE_VWV;225;;;
19/06/2022;BE_VWV;110;;;
20/06/2022;BE_VWV;692;;;
21/06/2022;BE_VWV;536;;;
22/06/2022;BE_VWV;554;;;
23/06/2022;BE_VWV;593;;;
24/06/2022;BE_VWV;516;;;
25/06/2022;BE_VWV;282;;;
26/06/2022;BE_VWV;134;;;
27/06/2022;BE_VWV;917;;;
28/06/2022;BE_VWV;682;;;
29/06/2022;BE_VWV;711;;;
30/06/2022;BE_VWV;677;;;
01/07/2022;BE_VWV;666;;;
02/07/2022;BE_VWV;318;;;
03/07/2022;BE_VWV;208;;;
04/07/2022;BE_VWV;1300;;;
05/07/2022;BE_VWV;971;;;
06/07/2022;BE_VWV;1022;;;
07/07/2022;BE_VWV;970;;;
08/07/2022;BE_VWV;809;;;
09/07/2022;BE_VWV;424;;;
10/07/2022;BE_VWV;224;;;
11/07/2022;BE_VWV;1407;;;
12/07/2022;BE_VWV;930;;;
13/07/2022;BE_VWV;885;;;
14/07/2022;BE_VWV;713;;;
15/07/2022;BE_VWV;648;;;
16/07/2022;BE_VWV;318;;;
17/07/2022;BE_VWV;138;;;
18/07/2022;BE_VWV;795;;;
19/07/2022;BE_VWV;524;;;
20/07/2022;BE_VWV;508;;;
21/07/2022;BE_VWV;163;;;
22/07/2022;BE_VWV;562;;;
23/07/2022;BE_VWV;229;;;
24/07/2022;BE_VWV;151;;;
25/07/2022;BE_VWV;727;;;
26/07/2022;BE_VWV;439;;;
27/07/2022;BE_VWV;437;;;
28/07/2022;BE_VWV;386;;;
29/07/2022;BE_VWV;328;;;
30/07/2022;BE_VWV;176;;;
31/07/2022;BE_VWV;120;;;
01/08/2022;BE_VWV;548;;;
02/08/2022;BE_VWV;332;;;
03/08/2022;BE_VWV;315;;;
04/08/2022;BE_VWV;304;;;
05/08/2022;BE_VWV;279;;;
06/08/2022;BE_VWV;129;;;
07/08/2022;BE_VWV;89;;;
08/08/2022;BE_VWV;437;;;
09/08/2022;BE_VWV;275;;;
10/08/2022;BE_VWV;268;;;
11/08/2022;BE_VWV;267;;;
12/08/2022;BE_VWV;217;;;
13/08/2022;BE_VWV;122;;;
14/08/2022;BE_VWV;77;;;
15/08/2022;BE_VWV;101;;;
16/08/2022;BE_VWV;408;;;
17/08/2022;BE_VWV;244;;;
18/08/2022;BE_VWV;219;;;
19/08/2022;BE_VWV;168;;;
20/08/2022;BE_VWV;110;;;
21/08/2022;BE_VWV;34;;;
22/08/2022;BE_VWV;302;;;
23/08/2022;BE_VWV;201;;;
24/08/2022;BE_VWV;178;;;
25/08/2022;BE_VWV;147;;;
26/08/2022;BE_VWV;140;;;
27/08/2022;BE_VWV;82;;;
28/08/2022;BE_VWV;51;;;
29/08/2022;BE_VWV;272;;;
30/08/2022;BE_VWV;194;;;
31/08/2022;BE_VWV;159;;;
01/09/2022;BE_VWV;198;;;
02/09/2022;BE_VWV;189;;;
03/09/2022;BE_VWV;75;;;
04/09/2022;BE_VWV;54;;;
05/09/2022;BE_VWV;323;;;
06/09/2022;BE_VWV;192;;;
07/09/2022;BE_VWV;192;;;
08/09/2022;BE_VWV;184;;;
09/09/2022;BE_VWV;183;;;
10/09/2022;BE_VWV;80;;;
11/09/2022;BE_VWV;45;;;
12/09/2022;BE_VWV;362;;;
13/09/2022;BE_VWV;247;;;
14/09/2022;BE_VWV;203;;;
02/03/2020;BE_WBR;2;;;
03/03/2020;BE_WBR;3;;;
04/03/2020;BE_WBR;1;;;
05/03/2020;BE_WBR;3;;;
06/03/2020;BE_WBR;4;;;
07/03/2020;BE_WBR;1;;;
08/03/2020;BE_WBR;1;;;
09/03/2020;BE_WBR;5;;;
10/03/2020;BE_WBR;3;;;
11/03/2020;BE_WBR;2;;;
12/03/2020;BE_WBR;7;;;
13/03/2020;BE_WBR;13;;;
14/03/2020;BE_WBR;4;;;
15/03/2020;BE_WBR;6;;;
16/03/2020;BE_WBR;17;;;
17/03/2020;BE_WBR;18;;;
18/03/2020;BE_WBR;25;;;
19/03/2020;BE_WBR;26;;;
20/03/2020;BE_WBR;19;;;
21/03/2020;BE_WBR;14;;;
22/03/2020;BE_WBR;23;;;
23/03/2020;BE_WBR;31;;;
24/03/2020;BE_WBR;34;;;
25/03/2020;BE_WBR;21;;;
26/03/2020;BE_WBR;29;;;
27/03/2020;BE_WBR;43;;;
28/03/2020;BE_WBR;15;;;
29/03/2020;BE_WBR;14;;;
30/03/2020;BE_WBR;36;;;
31/03/2020;BE_WBR;28;;;
01/04/2020;BE_WBR;40;;;
02/04/2020;BE_WBR;29;;;
03/04/2020;BE_WBR;45;;;
04/04/2020;BE_WBR;14;;;
05/04/2020;BE_WBR;16;;;
06/04/2020;BE_WBR;48;;;
07/04/2020;BE_WBR;33;;;
08/04/2020;BE_WBR;40;;;
09/04/2020;BE_WBR;53;;;
10/04/2020;BE_WBR;34;;;
