date;location_key;average_temperature_celsius;minimum_temperature_celsius;maximum_temperature_celsius;rainfall_mm;snowfall_mm;dew_point;relative_humidity
18/03/2021;BE_VLG;4.477778;1.4;6.855556;0.620889;;2.155556;84.956864
19/03/2021;BE_VLG;4.611111;0.888889;8.411111;0.0508;;-0.994444;67.061031
20/03/2021;BE_VLG;4.394444;-0.111111;9.083333;0.0;10.16;-0.427778;70.932916
21/03/2021;BE_VLG;6.194444;3.838889;8.15;0.036286;;2.4;76.699967
22/03/2021;BE_VLG;5.688889;2.811111;8.038889;0.028222;;1.588889;75.020226
23/03/2021;BE_VLG;7.966667;4.05;12.327778;0.0;;2.672222;69.298524
24/03/2021;BE_VLG;9.111111;2.711111;15.566667;0.0;;3.044444;65.89968
25/03/2021;BE_VLG;8.683333;5.327778;12.344444;0.145143;;5.3;79.480642
26/03/2021;BE_VLG;9.072222;4.588889;13.055556;1.11125;;3.883333;70.000342
27/03/2021;BE_VLG;7.061111;4.044444;10.416667;2.032;;0.911111;65.049289
28/03/2021;BE_VLG;10.0;5.538889;13.616667;0.381;;3.355556;63.426618
29/03/2021;BE_VLG;13.427778;7.4;19.772222;0.0;;3.144444;50.007256
30/03/2021;BE_VLG;14.138889;4.655556;23.1;0.0;;3.183333;48.14295
31/03/2021;BE_VLG;15.85;7.327778;24.061111;0.0;;4.527778;47.421956
01/04/2021;BE_VLG;13.066667;5.533333;19.744444;0.0;;6.444444;64.462194
02/04/2021;BE_VLG;5.955556;2.377778;9.661111;0.0;;1.794444;74.71497
03/04/2021;BE_VLG;6.761111;3.566667;10.561111;0.0;;1.005556;66.872607
04/04/2021;BE_VLG;5.864198;3.283951;8.685185;0.0;;1.0;71.003856
05/04/2021;BE_VLG;3.537037;0.203704;6.981481;2.286;;-0.339506;75.84612
06/04/2021;BE_VLG;0.905556;-0.822222;4.383333;6.434667;10.16;-0.911111;87.844056
07/04/2021;BE_VLG;2.283333;-0.916667;6.088889;2.38125;25.4;-2.177778;72.485224
08/04/2021;BE_VLG;4.933333;0.688889;8.944444;0.0254;10.16;-3.077778;56.290194
09/04/2021;BE_VLG;8.477778;2.666667;13.755556;0.127;;0.894444;58.983359
10/04/2021;BE_VLG;7.094444;4.666667;8.888889;10.357556;;5.772222;91.335763
11/04/2021;BE_VLG;4.288889;1.222222;7.633333;5.023556;;0.605556;77.060971
12/04/2021;BE_VLG;3.066667;-0.366667;7.305556;1.524;10.16;-0.688889;76.475393
13/04/2021;BE_VLG;4.427778;-1.816667;9.822222;0.225778;;-2.35;61.756605
14/04/2021;BE_VLG;4.766667;-0.277778;9.222222;0.0;;-1.672222;63.213327
15/04/2021;BE_VLG;4.5;-0.672222;8.988889;0.0;10.16;-0.727778;68.924035
16/04/2021;BE_VLG;5.9;-0.166667;10.9;0.0;10.16;-1.15;60.710526
17/04/2021;BE_VLG;7.2;1.783333;12.294444;0.0;;0.416667;62.154232
18/04/2021;BE_VLG;8.311111;1.888889;14.061111;0.0;;2.727778;67.96182
19/04/2021;BE_VLG;8.316667;3.25;13.05;0.1905;;5.005556;79.7497
20/04/2021;BE_VLG;10.227778;2.233333;16.777778;0.0;;4.911111;69.652554
21/04/2021;BE_VLG;10.238889;4.094444;15.727778;0.0;;4.438889;67.424744
22/04/2021;BE_VLG;7.088889;1.083333;12.688889;0.0;;0.316667;62.203294
23/04/2021;BE_VLG;8.116667;0.511111;14.661111;0.0;;1.005556;60.939854
24/04/2021;BE_VLG;8.905556;2.922222;14.077778;0.0;;0.911111;57.370407
25/04/2021;BE_VLG;7.111111;2.088889;12.161111;0.0;;0.094444;61.074828
26/04/2021;BE_VLG;8.233333;1.294444;14.383333;0.0;;-0.566667;54.037979
27/04/2021;BE_VLG;10.116667;2.327778;16.577778;0.0;;-0.738889;47.028815
28/04/2021;BE_VLG;12.35;4.577778;19.072222;0.0;;0.822222;45.378402
29/04/2021;BE_VLG;7.377778;3.338889;10.35;1.1938;;3.277778;75.258385
30/04/2021;BE_VLG;6.583333;1.4;11.383333;0.127;10.16;2.161111;73.480563
01/05/2021;BE_VLG;6.8;-0.027778;12.466667;0.0;10.16;1.5;69.044032
02/05/2021;BE_VLG;7.05;1.855556;11.35;0.5715;;1.133333;66.080005
03/05/2021;BE_VLG;9.433333;0.672222;14.455556;0.056444;;0.461111;53.57075
04/05/2021;BE_VLG;9.611111;6.077778;13.016667;5.588;;4.027778;68.305922
05/05/2021;BE_VLG;7.316667;4.15;11.555556;2.794;;1.655556;67.334616
06/05/2021;BE_VLG;7.022222;3.855556;10.794444;2.032;;2.838889;74.761977
07/05/2021;BE_VLG;7.772222;2.7;13.183333;0.8128;;1.427778;64.251982
08/05/2021;BE_VLG;11.905556;4.261111;18.322222;0.3556;;6.022222;67.314113
09/05/2021;BE_VLG;19.011111;11.372222;25.855556;0.508;;11.044444;59.976224
10/05/2021;BE_VLG;16.383333;12.666667;19.783333;1.2954;;9.433333;63.542599
11/05/2021;BE_VLG;13.266667;8.994444;17.788889;1.524;;9.15;76.150677
12/05/2021;BE_VLG;11.916667;7.477778;16.516667;3.4798;;6.955556;71.798116
13/05/2021;BE_VLG;11.366667;6.272222;16.861111;3.7592;;6.794444;73.620163
14/05/2021;BE_VLG;10.8;5.05;16.405556;4.4704;;7.461111;79.945653
15/05/2021;BE_VLG;10.566667;7.994444;13.505556;7.2898;;7.988889;84.094818
16/05/2021;BE_VLG;11.205556;8.055556;15.166667;2.7686;;7.716667;79.124081
17/05/2021;BE_VLG;11.277778;9.316667;14.505556;6.6548;;8.627778;83.773761
18/05/2021;BE_VLG;11.866667;8.372222;16.211111;3.9878;;7.344444;73.959518
19/05/2021;BE_VLG;10.538889;6.794444;14.533333;3.9624;;7.377778;80.865768
20/05/2021;BE_VLG;11.8;5.511111;15.094444;1.3716;;6.727778;71.149655
21/05/2021;BE_VLG;13.061111;9.383333;16.722222;0.8636;;5.566667;60.438711
22/05/2021;BE_VLG;10.177778;8.927778;11.816667;8.6106;;7.538889;83.70954
23/05/2021;BE_VLG;11.961111;7.805556;15.394444;3.5306;;5.616667;65.20491
24/05/2021;BE_VLG;11.1;7.383333;15.7;6.1976;;7.305556;77.490508
25/05/2021;BE_VLG;9.766667;6.95;13.405556;11.6078;;6.972222;82.802503
26/05/2021;BE_VLG;10.866667;7.472222;14.233333;2.286;;6.95;76.914486
27/05/2021;BE_VLG;11.344444;7.138889;14.566667;1.326444;;7.922222;79.519978
28/05/2021;BE_VLG;12.144444;4.527778;18.3;0.0;;6.966667;70.702771
29/05/2021;BE_VLG;14.916667;8.061111;20.355556;0.0;;7.561111;61.543664
30/05/2021;BE_VLG;15.605556;8.238889;21.783333;0.0;;7.683333;59.321895
31/05/2021;BE_VLG;17.816667;10.183333;23.216667;0.0;;8.155556;53.23233
01/06/2021;BE_VLG;19.05;10.422222;25.088889;0.0;;7.127778;45.991901
02/06/2021;BE_VLG;20.661111;11.166667;28.172222;3.8735;;10.466667;52.123571
03/06/2021;BE_VLG;20.477778;16.283333;25.255556;0.6604;;15.766667;74.430575
04/06/2021;BE_VLG;18.9;14.638889;25.25;11.0236;;15.377778;80.084077
05/06/2021;BE_VLG;14.611111;12.683333;16.5;10.4648;;13.011111;90.189856
06/06/2021;BE_VLG;16.394444;10.661111;21.561111;0.0;;10.377778;67.715364
07/06/2021;BE_VLG;17.283333;10.355556;22.605556;0.0;;10.261111;63.583836
08/06/2021;BE_VLG;19.105556;11.794444;24.5;0.0;;12.044444;63.721663
09/06/2021;BE_VLG;19.972222;13.188889;24.883333;0.0508;;12.038889;60.37375
10/06/2021;BE_VLG;19.922222;12.5;25.511111;0.0508;;12.627778;62.923925
11/06/2021;BE_VLG;19.844444;13.472222;25.166667;0.0508;;14.6;71.834147
12/06/2021;BE_VLG;17.144444;12.3;21.777778;0.1016;;12.255556;73.031029
13/06/2021;BE_VLG;17.105556;9.188889;23.377778;0.0508;;8.938889;58.780165
14/06/2021;BE_VLG;20.961111;11.627778;28.061111;0.0254;;11.0;53.091265
15/06/2021;BE_VLG;20.211111;14.561111;24.922222;0.0508;;13.277778;64.474167
16/06/2021;BE_VLG;23.244444;14.905556;29.538889;0.0;;14.455556;57.833062
17/06/2021;BE_VLG;24.544444;19.6;28.838889;0.084667;;16.816667;62.217834
18/06/2021;BE_VLG;23.933333;18.927778;29.755556;12.954;10.16;17.872222;68.941077
19/06/2021;BE_VLG;19.211111;16.8;21.905556;13.377333;;15.833333;80.839043
20/06/2021;BE_VLG;20.177778;16.622222;24.122222;4.1656;;15.177778;73.037068
21/06/2021;BE_VLG;16.188889;14.116667;18.055556;18.9484;;14.305556;88.630904
22/06/2021;BE_VLG;13.538889;12.122222;15.261111;10.8458;;11.233333;86.054364
23/06/2021;BE_VLG;13.911111;11.294444;16.522222;1.9558;;10.766667;81.503245
24/06/2021;BE_VLG;15.694444;12.005556;18.422222;0.1016;;11.738889;77.446827
25/06/2021;BE_VLG;15.316667;10.055556;19.161111;0.733778;;11.855556;79.893173
26/06/2021;BE_VLG;18.661111;14.4;23.016667;0.5334;;14.983333;79.273634
27/06/2021;BE_VLG;19.405556;14.905556;24.983333;9.482667;;15.866667;80.048693
28/06/2021;BE_VLG;19.027778;14.655556;22.7;1.8288;;16.616667;85.9685
29/06/2021;BE_VLG;18.266667;14.577778;22.816667;12.643556;;15.483333;83.8501
30/06/2021;BE_VLG;13.627778;12.505556;15.333333;14.478;;12.555556;93.273741
01/07/2021;BE_VLG;14.255556;11.872222;17.477778;5.5118;;10.855556;80.075756
02/07/2021;BE_VLG;17.444444;11.116667;23.205556;0.0;;12.144444;71.19514
03/07/2021;BE_VLG;18.316667;14.455556;23.177778;6.731;;15.4;83.18679
04/07/2021;BE_VLG;17.522222;14.144444;20.844444;10.2108;;14.905556;84.677418
05/07/2021;BE_VLG;16.711111;13.666667;20.066667;4.0894;;14.227778;85.332523
06/07/2021;BE_VLG;17.594444;14.005556;19.738889;1.4478;;12.694444;73.008353
07/07/2021;BE_VLG;18.011111;13.555556;22.361111;0.362857;;12.638889;70.886362
08/07/2021;BE_VLG;18.0;13.016667;22.694444;0.53975;;13.372222;74.443072
09/07/2021;BE_VLG;17.655556;13.2;21.6;0.5334;;13.161111;75.032809
10/07/2021;BE_VLG;17.105556;13.711111;22.183333;11.7348;;14.227778;83.211088
11/07/2021;BE_VLG;16.916667;12.527778;21.422222;1.1938;;13.377778;79.809163
12/07/2021;BE_VLG;18.522222;14.661111;22.733333;1.185333;;14.905556;79.573956
13/07/2021;BE_VLG;17.516667;14.994444;20.261111;11.7348;;16.194444;92.008648
14/07/2021;BE_VLG;16.355556;15.422222;17.322222;7.337778;;15.266667;93.346438
15/07/2021;BE_VLG;16.461111;15.761111;17.127778;35.7378;20.32;15.561111;94.507272
16/07/2021;BE_VLG;16.688889;14.483333;19.555556;5.461;;13.538889;81.738819
17/07/2021;BE_VLG;19.488889;13.894444;25.077778;0.0;;14.455556;72.764064
18/07/2021;BE_VLG;20.755556;13.738889;26.833333;0.0;;15.1;70.134805
19/07/2021;BE_VLG;19.516667;14.161111;24.183333;0.0;;14.377778;72.237078
20/07/2021;BE_VLG;19.005556;13.494444;23.961111;0.0;;13.144444;68.850209
21/07/2021;BE_VLG;19.594444;12.633333;25.022222;0.0;;12.594444;64.021847
22/07/2021;BE_VLG;19.65;13.994444;24.733333;0.1016;;13.622222;68.254956
23/07/2021;BE_VLG;18.822222;12.194444;24.555556;0.0;;12.177778;65.391925
24/07/2021;BE_VLG;18.35;15.327778;23.05;3.0988;;15.538889;83.751149
25/07/2021;BE_VLG;19.416667;14.955556;24.366667;4.191;;15.733333;79.303993
26/07/2021;BE_VLG;18.383333;15.916667;21.922222;2.9464;;15.638889;84.087525
27/07/2021;BE_VLG;18.116667;15.133333;21.783333;2.398889;;14.794444;80.970777
28/07/2021;BE_VLG;17.9;15.233333;21.138889;1.2065;;12.9;72.608136
29/07/2021;BE_VLG;17.461111;13.794444;21.327778;0.4318;;10.316667;62.952812
30/07/2021;BE_VLG;17.644444;12.405556;22.5;0.7112;;11.616667;67.820085
31/07/2021;BE_VLG;16.772222;14.088889;20.644444;3.302;;12.85;77.787019
01/08/2021;BE_VLG;15.444444;12.888889;19.188889;5.9182;;13.611111;88.868298
02/08/2021;BE_VLG;15.733333;12.944444;19.594444;4.953;10.16;11.994444;78.583275
03/08/2021;BE_VLG;15.916667;12.144444;20.666667;6.4516;10.16;11.594444;75.698509
04/08/2021;BE_VLG;16.633333;11.638889;21.244444;1.651;;12.694444;77.586654
05/08/2021;BE_VLG;19.016667;14.277778;23.711111;0.0635;;13.494444;70.375453
06/08/2021;BE_VLG;17.955556;15.205556;20.911111;5.334;;14.444444;80.05871
07/08/2021;BE_VLG;16.672222;13.905556;20.994444;7.0612;;13.288889;80.472136
08/08/2021;BE_VLG;15.888889;13.833333;19.488889;3.1242;;11.861111;77.017816
09/08/2021;BE_VLG;16.344444;13.394444;20.333333;7.7724;;12.888889;80.062539
10/08/2021;BE_VLG;16.772222;13.177778;21.105556;3.7084;;14.477778;86.381529
11/08/2021;BE_VLG;17.511111;12.466667;22.727778;1.5494;;12.833333;74.079625
12/08/2021;BE_VLG;19.655556;13.283333;25.9;0.084667;;14.644444;72.877942
13/08/2021;BE_VLG;19.105556;14.411111;23.888889;0.0254;;13.388889;69.545699
14/08/2021;BE_VLG;18.461111;12.322222;24.233333;0.0;;12.916667;70.230338
15/08/2021;BE_VLG;20.05;13.855556;27.094444;0.0254;;13.972222;68.072235
16/08/2021;BE_VLG;15.0;12.166667;17.733333;3.9878;;12.25;83.649953
17/08/2021;BE_VLG;13.694444;11.472222;15.627778;4.0894;;12.266667;91.116789
18/08/2021;BE_VLG;16.761111;14.244444;18.922222;0.9906;;14.55;86.84241
19/08/2021;BE_VLG;16.861111;14.177778;19.072222;0.0;;13.066667;78.398649
20/08/2021;BE_VLG;17.938889;13.861111;21.738889;0.479778;;14.694444;81.384471
21/08/2021;BE_VLG;19.216667;13.394444;24.755556;11.260667;;15.066667;76.926665
22/08/2021;BE_VLG;17.266667;16.083333;19.5;7.2644;;15.444444;89.071393
23/08/2021;BE_VLG;17.605556;14.838889;20.144444;4.064;;15.072222;85.241029
24/08/2021;BE_VLG;16.711111;11.855556;21.605556;0.3302;;11.2;69.991205
25/08/2021;BE_VLG;16.322222;10.227778;21.855556;0.0;;10.916667;70.405274
26/08/2021;BE_VLG;15.805556;13.433333;17.877778;0.73025;;12.55;81.056715
27/08/2021;BE_VLG;15.194444;10.511111;19.727778;0.733778;;11.077778;76.534822
28/08/2021;BE_VLG;16.311111;12.5;20.722222;0.53975;;12.661111;79.050911
29/08/2021;BE_VLG;15.144444;12.566667;17.316667;0.66675;;13.088889;87.599697
30/08/2021;BE_VLG;17.2;14.75;20.355556;0.127;;14.483333;84.089094
31/08/2021;BE_VLG;16.827778;13.716667;21.194444;0.635;;13.061111;78.518178
01/09/2021;BE_VLG;15.983333;14.177778;17.977778;0.0;;11.594444;75.355675
02/09/2021;BE_VLG;16.788889;12.161111;21.372222;0.0;;11.794444;72.44605
03/09/2021;BE_VLG;17.877778;11.272222;24.611111;0.0;;13.077778;73.57581
04/09/2021;BE_VLG;16.444444;12.622222;21.316667;0.0;;13.922222;85.109034
05/09/2021;BE_VLG;18.411111;12.638889;24.822222;0.112889;;13.45;72.907801
06/09/2021;BE_VLG;18.372222;11.211111;25.283333;0.0;;12.755556;69.850773
07/09/2021;BE_VLG;19.7;12.133333;26.611111;0.0254;;13.161111;66.045202
08/09/2021;BE_VLG;20.605556;13.577778;27.377778;0.0254;;12.966667;61.743821
09/09/2021;BE_VLG;20.166667;15.688889;24.927778;1.143;;16.266667;78.322851
10/09/2021;BE_VLG;19.377778;16.627778;22.811111;5.1054;;17.066667;86.556048
11/09/2021;BE_VLG;17.244444;14.211111;19.794444;1.1176;;14.694444;85.003107
12/09/2021;BE_VLG;16.238889;11.561111;21.111111;0.112889;;12.766667;79.936795
13/09/2021;BE_VLG;15.933333;10.144444;21.011111;0.0;;12.416667;79.661047
14/09/2021;BE_VLG;17.616667;11.983333;21.766667;0.733778;;14.977778;84.554585
15/09/2021;BE_VLG;17.655556;12.35;20.016667;3.6068;;15.394444;86.645685
16/09/2021;BE_VLG;15.711111;11.038889;20.988889;0.6858;;11.9;78.104092
17/09/2021;BE_VLG;15.944444;10.922222;21.694444;0.0;;12.277778;78.911845
18/09/2021;BE_VLG;16.677778;10.555556;22.838889;0.0;;12.155556;74.696506
19/09/2021;BE_VLG;16.016667;11.511111;21.266667;0.0;;12.1;77.602628
20/09/2021;BE_VLG;14.05;10.15;18.433333;0.0;;9.438889;73.805807
21/09/2021;BE_VLG;12.527778;7.588889;18.105556;0.0;;6.883333;68.625187
22/09/2021;BE_VLG;13.005556;6.416667;20.033333;0.0762;;8.022222;71.895178
23/09/2021;BE_VLG;14.888889;8.6;19.994444;0.1778;;10.977778;77.497828
24/09/2021;BE_VLG;16.65;13.488889;20.611111;0.254;;13.677778;82.683487
25/09/2021;BE_VLG;16.633333;12.227778;22.5;0.1524;;12.472222;76.478643
26/09/2021;BE_VLG;17.655556;14.244444;21.433333;0.254;;14.805556;83.409396
27/09/2021;BE_VLG;15.538889;11.25;19.188889;2.1336;;12.866667;84.155143
28/09/2021;BE_VLG;13.522222;8.961111;18.344444;0.3302;;9.311111;75.745185
29/09/2021;BE_VLG;12.061111;8.961111;14.85;5.9436;;8.355556;78.110989
30/09/2021;BE_VLG;11.033333;6.844444;14.588889;0.4318;;6.583333;74.067051
01/10/2021;BE_VLG;13.394444;10.616667;16.611111;2.2098;;8.822222;73.883107
02/10/2021;BE_VLG;14.377778;10.861111;16.711111;4.2418;;11.933333;85.265009
03/10/2021;BE_VLG;13.277778;11.305556;16.811111;23.6474;;11.622222;89.727425
04/10/2021;BE_VLG;13.377778;10.027778;17.455556;7.224889;;9.0;74.842495
05/10/2021;BE_VLG;12.461111;10.405556;15.627778;4.6482;;9.55;82.452414
06/10/2021;BE_VLG;11.177778;9.916667;12.766667;6.3754;;9.538889;89.692254
07/10/2021;BE_VLG;12.161111;7.927778;17.016667;2.032;;10.227778;88.035873
08/10/2021;BE_VLG;10.694444;5.25;16.727778;0.028222;;8.316667;85.296064
09/10/2021;BE_VLG;11.05;5.872222;17.527778;0.0;;8.066667;81.923894
10/10/2021;BE_VLG;10.072222;4.183333;15.8;0.296333;;7.938889;86.676129
11/10/2021;BE_VLG;11.45;8.055556;14.994444;0.197556;;9.15;85.915252
12/10/2021;BE_VLG;10.211111;5.233333;13.938889;6.2992;;8.416667;88.736941
13/10/2021;BE_VLG;9.45;4.544444;13.705556;0.4445;;7.111111;85.452207
14/10/2021;BE_VLG;11.377778;8.583333;14.1;0.0762;;7.961111;79.548934
15/10/2021;BE_VLG;10.633333;6.088889;14.15;1.1684;;7.95;83.54012
16/10/2021;BE_VLG;7.833333;3.25;13.583333;0.1016;;4.3;78.475344
17/10/2021;BE_VLG;9.527778;4.122222;14.305556;0.0;;5.727778;77.299087
18/10/2021;BE_VLG;11.527778;5.255556;16.505556;0.084667;;8.283333;80.503396
19/10/2021;BE_VLG;16.338889;13.638889;18.616667;1.9558;;14.288889;87.712923
20/10/2021;BE_VLG;16.155556;13.833333;17.644444;3.386667;;12.466667;78.784306
21/10/2021;BE_VLG;9.683333;5.533333;14.622222;9.9568;;6.894444;82.815239
22/10/2021;BE_VLG;8.255556;4.694444;11.822222;3.725333;;5.072222;80.384337
23/10/2021;BE_VLG;9.255556;5.355556;14.1;0.4826;;7.022222;85.993008
24/10/2021;BE_VLG;8.422222;3.744444;14.077778;0.0;;4.688889;77.414316
25/10/2021;BE_VLG;10.416667;6.566667;13.205556;0.620889;;7.977778;84.875945
26/10/2021;BE_VLG;11.705556;8.972222;14.361111;0.169333;;9.711111;87.602339
27/10/2021;BE_VLG;12.766667;9.472222;16.205556;0.0254;;10.261111;84.776207
28/10/2021;BE_VLG;11.966667;7.711111;16.672222;0.0;;8.266667;78.117968
29/10/2021;BE_VLG;13.033333;9.966667;17.761111;1.4224;;8.816667;75.584715
30/10/2021;BE_VLG;12.194444;10.188889;14.072222;7.3914;;10.761111;90.973603
31/10/2021;BE_VLG;11.961111;9.133333;16.605556;10.2362;;9.844444;86.900864
01/11/2021;BE_VLG;9.611111;6.577778;12.627778;2.2352;;6.516667;81.050796
02/11/2021;BE_VLG;7.205556;3.816667;10.205556;1.7018;;5.694444;90.154009
03/11/2021;BE_VLG;5.527778;2.427778;8.894444;0.635;;4.405556;92.596573
04/11/2021;BE_VLG;6.205556;2.422222;9.805556;2.2606;;5.271605;92.997588
05/11/2021;BE_VLG;7.6;4.633333;11.5;1.0668;;6.261111;91.294705
06/11/2021;BE_VLG;7.45;4.161111;9.816667;0.211667;;4.755556;83.048182
07/11/2021;BE_VLG;9.511111;6.65;11.655556;0.7112;;6.538889;81.760872
08/11/2021;BE_VLG;6.938889;3.205556;11.266667;0.0762;;4.644444;85.365916
09/11/2021;BE_VLG;6.2;2.305556;11.916667;0.0;;3.644444;83.747677
10/11/2021;BE_VLG;4.722222;0.772222;10.405556;0.0;;2.65;86.529217
11/11/2021;BE_VLG;5.972222;1.622222;10.111111;0.1778;;4.166667;88.418096
12/11/2021;BE_VLG;6.018519;0.166667;11.716049;0.544286;;2.987654;80.990753
13/11/2021;BE_VLG;10.376543;7.592593;11.796296;4.176889;;9.506173;94.398155
14/11/2021;BE_VLG;8.648148;4.635802;10.246914;1.17475;;7.407407;91.964848
15/11/2021;BE_VLG;6.0;4.067901;7.04321;0.254;;4.907407;92.779613
16/11/2021;BE_VLG;5.111111;4.744444;5.572222;0.3048;;3.761111;91.084365
17/11/2021;BE_VLG;7.061111;4.555556;10.6;0.1778;;5.816667;91.899541
18/11/2021;BE_VLG;7.738889;4.022222;11.222222;0.0;;5.716667;87.089674
19/11/2021;BE_VLG;10.466667;8.888889;11.827778;0.127;;9.116667;91.469349
20/11/2021;BE_VLG;8.772222;6.655556;10.327778;0.326571;;6.744444;87.158911
21/11/2021;BE_VLG;6.744444;3.844444;8.827778;2.54;;5.433333;91.441254
22/11/2021;BE_VLG;3.994444;-0.216667;7.3;0.6096;;1.472222;83.706175
23/11/2021;BE_VLG;3.444444;-1.644444;7.616667;0.056444;;2.483333;93.480989
24/11/2021;BE_VLG;5.755556;2.655556;7.283333;0.1016;;4.488889;91.608769
25/11/2021;BE_VLG;3.972222;1.183333;7.061111;0.7366;;3.011111;93.59284
26/11/2021;BE_VLG;3.844444;2.033333;5.033333;6.1214;;2.516667;91.089121
27/11/2021;BE_VLG;2.366667;-0.172222;4.605556;4.699;;0.983333;90.609899
28/11/2021;BE_VLG;2.811111;0.438889;4.594444;2.7178;;1.588889;91.726858
29/11/2021;BE_VLG;2.666667;0.016667;6.305556;0.6096;;0.761111;87.410659
30/11/2021;BE_VLG;7.355556;2.444444;9.911111;5.3594;;6.283333;92.955698
01/12/2021;BE_VLG;7.583333;4.955556;9.488889;8.89;;6.005556;89.779481
02/12/2021;BE_VLG;2.394444;0.411111;4.994444;8.8392;10.16;1.327778;92.747055
03/12/2021;BE_VLG;2.838889;0.444444;4.411111;1.1684;;1.272222;89.472108
04/12/2021;BE_VLG;4.544444;3.411111;5.972222;4.9022;;3.216667;91.151865
05/12/2021;BE_VLG;3.544444;2.1;4.505556;3.1496;;2.2;90.969486
06/12/2021;BE_VLG;2.305556;-0.494444;4.855556;4.9276;;1.083333;91.668135
07/12/2021;BE_VLG;4.194444;1.161111;6.644444;3.7338;;1.955556;85.397387
08/12/2021;BE_VLG;5.094444;2.605556;6.85;0.7112;;2.0;80.432959
09/12/2021;BE_VLG;3.388889;1.555556;5.383333;0.3556;;1.75;89.058045
10/12/2021;BE_VLG;2.338889;0.905556;4.316667;8.7122;;1.161111;91.963246
11/12/2021;BE_VLG;4.344444;1.055556;6.588889;4.826;;3.055556;91.411322
12/12/2021;BE_VLG;7.844444;3.572222;9.927778;2.3876;;6.994444;94.39489
13/12/2021;BE_VLG;8.744444;7.333333;9.605556;0.60325;;7.061111;89.241146
14/12/2021;BE_VLG;7.655556;6.583333;8.766667;0.084667;;6.533333;92.661266
15/12/2021;BE_VLG;8.566667;7.783333;9.35;0.6096;;7.7;94.329411
16/12/2021;BE_VLG;7.938889;3.038889;11.455556;0.056444;;6.705556;91.985682
17/12/2021;BE_VLG;5.477778;1.561111;7.755556;0.09525;;4.933333;96.308154
18/12/2021;BE_VLG;6.027778;4.305556;6.894444;0.112889;;5.388889;95.706499
19/12/2021;BE_VLG;5.522222;4.383333;6.644444;0.1778;;4.816667;95.262913
20/12/2021;BE_VLG;4.783333;0.061111;6.294444;0.0;;1.466667;79.238042
21/12/2021;BE_VLG;-0.961111;-3.588889;2.927778;0.1778;;-2.783333;87.511982
22/12/2021;BE_VLG;-1.555556;-4.638889;2.161111;0.3302;;-4.027778;83.379524
23/12/2021;BE_VLG;2.572222;-2.266667;7.561111;0.79375;;0.644444;87.128405
24/12/2021;BE_VLG;7.977778;4.672222;9.133333;0.508;;6.716667;91.783766
25/12/2021;BE_VLG;2.994444;0.372222;6.816667;8.7122;;2.016667;93.349041
26/12/2021;BE_VLG;3.566667;0.183333;6.711111;2.8956;;2.472222;92.593084
27/12/2021;BE_VLG;8.2;5.572222;9.838889;1.4986;;7.316667;94.190709
28/12/2021;BE_VLG;9.483333;8.155556;10.894444;9.8044;;7.855556;89.607257
29/12/2021;BE_VLG;10.155556;7.927778;12.994444;4.7244;;8.616667;90.22014
30/12/2021;BE_VLG;13.661111;11.833333;14.588889;1.1938;;12.038889;89.97828
31/12/2021;BE_VLG;12.655556;11.322222;13.977778;0.225778;;10.027778;84.058488
01/01/2022;BE_VLG;11.961111;9.905556;14.177778;0.0;;9.427778;84.513044
02/01/2022;BE_VLG;11.816667;9.933333;13.305556;3.7338;;8.305556;79.087731
03/01/2022;BE_VLG;9.466667;7.744444;10.566667;6.4516;;7.166667;85.581859
04/01/2022;BE_VLG;6.533333;2.655556;8.194444;8.89;10.16;5.294444;91.857597
05/01/2022;BE_VLG;3.522222;0.977778;5.777778;2.8448;10.16;1.055556;83.997018
06/01/2022;BE_VLG;3.361111;1.733333;5.544444;0.889;;1.172222;85.659364
07/01/2022;BE_VLG;3.672222;1.827778;5.544444;2.2352;;1.555556;86.100742
08/01/2022;BE_VLG;3.677778;0.833333;6.877778;9.017;;2.416667;91.516178
09/01/2022;BE_VLG;4.338889;0.377778;6.588889;8.7122;;1.972222;84.664554
10/01/2022;BE_VLG;-0.066667;-1.761111;1.233333;0.3302;;-0.577778;96.400929
11/01/2022;BE_VLG;1.933333;-0.566667;6.066667;0.0;;-0.777778;82.317562
12/01/2022;BE_VLG;2.305556;0.016667;3.666667;0.592667;;1.311111;93.175871
